0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2.303733,2.0851269,2.0832098,1.9742942,1.9711659,1.9670857,1.9091845,1.7938057,1.7815562,1.7671697,1.7293587,1.7216148,1.7042338,1.6943681,1.6859841,1.6851294,1.6786685,1.6723313,1.6608273,1.6278114,1.6124893,1.6081154,1.6032906,1.6012629,1.5880826,1.5734571,1.5707698,1.5650694,1.5645576,1.5636841,"['32075', '38332', '51910', '27833', '32696', '56514', '14267', '42587', '10430', '28899', '23414', '32057', '28797', '25155', '1202', '16044', '29455', '5527', '47251', '9546', '36113', '40999', '49998', '34811', '33655', '45696', '31142', '54164', '49980', '5948']"
3.7323756,3.7323756,3.1777203,3.1667848,3.1667848,2.9793181,2.9793181,2.9635303,2.9635303,2.866246,2.8466806,2.8042765,2.8042765,2.7282598,2.6270761,2.5774446,2.491492,2.4866467,2.3881876,2.374374,2.3714588,2.359864,2.3460658,2.345491,2.3335223,2.3059788,2.30544,2.246404,2.2360654,2.2156906,"['2340', '4978', '2344', '2339', '4977', '2345', '4979', '2338', '4976', '2342', '2343', '2337', '4975', '2341', '36476', '24279', '19285', '9772', '28574', '37185', '39390', '20987', '30276', '48743', '21862', '17252', '16086', '43731', '37547', '19925']"
2.9869576,2.963781,2.8925982,2.814271,2.700155,2.6282086,2.616739,2.6100743,2.6054523,2.5743492,2.5415926,2.4681952,2.4434195,2.4411113,2.3586211,2.324023,2.3037152,2.2985966,2.215467,2.1743383,2.164602,2.1253994,2.1015747,2.0837514,2.0779426,2.07493,2.0385165,2.0212748,2.0180178,1.9756747,"['52439', '52324', '39931', '52312', '11769', '21795', '5487', '21794', '49640', '48026', '19425', '10024', '17924', '6980', '17139', '39023', '15175', '15176', '20615', '28077', '17025', '48022', '48023', '9012', '17350', '20538', '29868', '43127', '45550', '8531']"
3.3727272,3.023959,2.9932578,2.9346316,2.8810685,2.8449337,2.6897483,2.6792483,2.6725903,2.639157,2.6018069,2.6013725,2.5897818,2.589147,2.5811663,2.561478,2.5506315,2.533525,2.5276082,2.5060294,2.496949,2.4928288,2.4879658,2.4812887,2.4765174,2.475519,2.4737177,2.4671707,2.455098,2.4349232,"['27984', '54989', '41298', '45345', '46829', '12973', '24628', '32583', '51138', '13407', '29997', '5862', '53207', '38811', '30002', '14022', '40133', '42016', '17401', '18463', '32599', '7311', '18975', '40134', '17938', '40968', '30931', '54977', '27466', '39894']"
3.841399,3.5076742,3.102927,2.8267896,2.6476755,2.6077044,2.5313284,2.5242264,2.4577742,2.4292886,2.4194844,2.416736,2.4143107,2.4051466,2.3916116,2.3780746,2.3687916,2.3612916,2.352841,2.3504446,2.3353992,2.3267086,2.31465,2.314081,2.3068385,2.2962747,2.2945747,2.2928464,2.2873106,2.2731295,"['4260', '18126', '18125', '11708', '27350', '35484', '87', '41438', '14259', '46691', '22252', '39416', '20109', '51943', '11546', '29359', '53465', '47565', '36003', '27169', '27479', '37456', '7876', '29388', '39600', '30933', '28097', '13177', '25926', '39811']"
4.3861494,4.021789,4.021789,4.0184836,3.6380699,3.545975,3.3929706,3.2310226,3.2152376,3.1887283,3.1839118,3.1839118,3.178394,3.0993762,3.0009463,2.9618454,2.9514873,2.9293613,2.9159992,2.9121208,2.9119046,2.908275,2.899146,2.887051,2.8818278,2.8797529,2.8729565,2.8570058,2.8368874,2.8310168,"['1485', '2221', '4964', '2220', '11547', '2266', '55672', '2056', '22752', '34036', '3277', '5141', '7826', '15344', '28552', '41717', '10992', '33200', '28150', '32497', '4102', '8829', '17200', '52468', '8431', '45823', '13787', '31257', '39575', '15543']"
7.6227884,4.5471706,4.5471706,4.192188,4.147326,4.135509,4.1213517,4.0584254,3.9646788,3.951723,3.8992116,3.8302705,3.8030832,3.7712712,3.7442446,3.6575115,3.648904,3.6426818,3.637177,3.607264,3.5885487,3.5810993,3.5636036,3.561473,3.5536327,3.5462537,3.5405,3.4953775,3.4889784,3.483694,"['13433', '4325', '5280', '35420', '27532', '4324', '39479', '6389', '13431', '29762', '34051', '31758', '31757', '21848', '12110', '2813', '55300', '4278', '20255', '37437', '2084', '45012', '22521', '10536', '54950', '21849', '10092', '45011', '26332', '52437']"
3.0255249,2.8464794,2.8214405,2.7887044,2.7276175,2.647722,2.6469488,2.6269598,2.5942855,2.5853014,2.574304,2.5637572,2.557839,2.5404625,2.5239565,2.5072198,2.479094,2.4620285,2.4437559,2.4233136,2.3865914,2.3765094,2.3765094,2.3762443,2.3650575,2.3118362,2.3108196,2.307492,2.3005085,2.2907877,"['23845', '38024', '40611', '744', '10685', '22805', '44811', '968', '21176', '45407', '11392', '5326', '24553', '600', '15677', '34991', '26423', '20976', '29359', '44050', '38151', '745', '4677', '13783', '311', '50826', '11755', '32203', '2560', '5874']"
4.3893065,4.3893065,3.449114,3.4295533,3.3071628,3.3059485,3.2197967,3.2197967,3.1840904,3.1443608,3.133553,3.1200812,3.1200812,3.0796971,3.0587595,3.047528,3.0299175,3.0218313,3.0051842,2.962757,2.9109993,2.9033892,2.8906484,2.8906484,2.879823,2.8759046,2.847719,2.8476632,2.8473294,2.8255095,"['1307', '4805', '26636', '28826', '30423', '27794', '1294', '4800', '32161', '1297', '38022', '1305', '4804', '1304', '1301', '1300', '32851', '12392', '25069', '28825', '28113', '21557', '1298', '4802', '32160', '28071', '51324', '30796', '864', '31897']"
2.0877857,2.028918,1.9710824,1.9623524,1.8411475,1.8024702,1.8024702,1.7858969,1.7613552,1.7297789,1.7086496,1.6777198,1.6730155,1.666845,1.6457326,1.6108423,1.6034724,1.5826014,1.5791224,1.5730194,1.5675832,1.5611565,1.5480888,1.5431983,1.541375,1.5392159,1.5336158,1.5247214,1.5126325,1.5121654,"['30721', '11485', '3841', '28783', '6708', '1603', '4863', '54154', '50689', '38987', '29095', '13207', '38986', '10318', '16813', '20099', '10176', '54572', '17153', '11784', '48235', '21728', '55102', '37265', '31349', '1844', '15927', '28121', '7395', '14611']"
4.0000567,4.0000567,3.133919,2.9349444,2.9349444,2.7864757,2.7726662,2.7537234,2.7537234,2.717795,2.6951485,2.5987847,2.563904,2.4947722,2.4903767,2.4651966,2.4156027,2.4092534,2.3960927,2.3699734,2.358383,2.3463109,2.326483,2.312929,2.311196,2.3070621,2.265787,2.256493,2.249265,2.2427077,"['2658', '5031', '43561', '2654', '5028', '4411', '4008', '2657', '5030', '40875', '2649', '37182', '23246', '42253', '34655', '37717', '52931', '2655', '37718', '49681', '43560', '36553', '24805', '28455', '24424', '46654', '19116', '18376', '43566', '369']"
5.1836185,3.0723917,3.0445666,2.6851368,2.4126022,2.2918353,2.1747224,2.1663578,2.132269,2.1265001,2.1055348,2.057341,2.0187733,2.0092175,1.9798386,1.9695514,1.9665896,1.9501055,1.92438,1.8967391,1.8700584,1.867388,1.8669173,1.8289806,1.8092774,1.8002331,1.7963588,1.7890072,1.788636,1.7835356,"['15821', '27043', '35016', '25532', '12075', '26993', '15480', '36271', '40427', '44502', '12074', '51908', '26759', '47027', '40365', '15703', '10154', '42788', '35375', '42806', '10408', '50441', '6810', '6102', '50376', '56671', '24532', '34896', '25515', '56087']"
2.802959,2.350884,2.2917278,2.2425358,2.230115,2.2079134,2.1716552,2.1676927,2.1426315,2.111137,2.0999818,2.0877626,2.076085,2.052435,2.02779,1.9839636,1.968312,1.9402523,1.9248886,1.9078783,1.8932728,1.8898718,1.8787743,1.8574147,1.8533255,1.8512642,1.8331821,1.8311507,1.816569,1.8097177,"['44363', '13275', '35744', '27619', '34711', '7576', '32474', '35748', '34032', '47704', '23261', '54673', '12680', '14494', '17301', '34742', '8428', '8682', '3791', '37227', '42679', '55744', '10617', '34605', '19186', '46167', '13086', '35077', '50007', '2852']"
3.6995687,3.2356305,2.5549273,2.4134805,2.404959,2.300817,2.2947915,2.271058,2.1256618,2.1227055,2.089844,2.0666938,2.0546615,1.9918475,1.9638758,1.9427536,1.9390591,1.9184816,1.9178779,1.9092078,1.904913,1.886113,1.8830123,1.8826537,1.8694583,1.8480164,1.8273697,1.8082736,1.7907711,1.77518,"['11469', '20758', '11031', '16879', '16680', '11275', '41865', '10812', '11057', '50860', '33500', '50861', '20782', '13535', '13536', '41863', '41864', '50856', '31038', '11056', '32154', '11050', '10813', '8773', '33449', '10807', '7257', '41122', '11276', '32413']"
4.3882484,3.131843,3.0485206,3.016274,2.896725,2.844653,2.8126798,2.801142,2.7868927,2.784912,2.7771666,2.7716055,2.7250648,2.716694,2.7165058,2.7072315,2.6881256,2.6823757,2.6475353,2.6432037,2.6391747,2.6358976,2.6013782,2.6004567,2.5829666,2.5829666,2.564704,2.5578125,2.5444546,2.5373173,"['23201', '18182', '54876', '4088', '31311', '37116', '6030', '54682', '34543', '47256', '35268', '42895', '29868', '33151', '6733', '55581', '29391', '9574', '31867', '18558', '28501', '50299', '25469', '49799', '2387', '4992', '7132', '29730', '53459', '5963']"
5.610232,5.3599277,5.0228276,3.985461,3.450455,3.365374,3.3460255,3.2230754,3.1412537,3.139753,3.1282206,3.1151834,3.109714,3.0871544,3.071719,3.0572426,3.0524497,3.0296729,3.0175846,3.0101848,2.9508324,2.947258,2.9465587,2.9338975,2.9336195,2.9334106,2.9194639,2.9144168,2.907245,2.9033437,"['55052', '55055', '55054', '55058', '55053', '50475', '47026', '35973', '33379', '1747', '30771', '38672', '32659', '55056', '1574', '13885', '37629', '21079', '54535', '50884', '22608', '21564', '54527', '30776', '38231', '54681', '54688', '13841', '46887', '25431']"
5.1506324,3.6632729,3.2503934,3.1547039,3.047538,3.0219965,2.9191315,2.8642268,2.7556214,2.7195945,2.6890728,2.6190872,2.6075919,2.5674005,2.5666833,2.5651934,2.557143,2.5360122,2.5190558,2.5081813,2.504888,2.4938536,2.488072,2.4806485,2.474466,2.4719725,2.450051,2.423847,2.4095302,2.398018,"['28490', '44747', '45417', '29560', '5341', '49205', '7890', '39259', '37557', '4020', '32327', '32391', '42780', '32192', '31351', '24811', '55489', '36620', '46443', '11750', '36855', '42546', '22657', '3812', '39594', '7206', '42545', '46308', '37067', '24626']"
4.897591,3.943263,2.6924968,2.6419146,2.587181,2.566915,2.5354786,2.513439,2.4580245,2.4488866,2.4375207,2.4358313,2.4334443,2.4238324,2.4165132,2.4074373,2.3886056,2.3783965,2.3505757,2.3494296,2.304043,2.262988,2.262572,2.2530146,2.2484179,2.2071195,2.2010534,2.1941974,2.1845696,2.182458,"['23751', '23752', '27694', '47736', '10180', '51966', '19133', '36641', '50406', '10163', '31832', '12889', '12078', '11402', '41449', '34655', '31176', '50001', '8618', '30949', '11403', '33367', '35005', '16599', '23672', '26496', '34184', '3576', '39883', '16308']"
9.954599,8.705478,2.8635983,2.4908388,2.3870828,2.2380881,2.1243982,2.1217124,2.0537753,1.9935602,1.979243,1.979243,1.9759607,1.9714736,1.9466372,1.9257604,1.9242606,1.9225607,1.9107894,1.8689703,1.8689703,1.8634092,1.8494791,1.8493805,1.8476583,1.8444858,1.8365377,1.8333048,1.8251444,1.8224503,"['20303', '20304', '28747', '47513', '12486', '12644', '19970', '49288', '24105', '12487', '3540', '5186', '31792', '3236', '52417', '20613', '29387', '44951', '25565', '3383', '5165', '32849', '29111', '47805', '35369', '28230', '25372', '33717', '9677', '12410']"
2.902484,1.8721266,1.8334904,1.8037093,1.7799797,1.7238653,1.722766,1.7042209,1.7030058,1.6910021,1.6854689,1.6836032,1.6777107,1.672363,1.6640005,1.6429173,1.6118942,1.6065145,1.6048445,1.6011841,1.5997998,1.5911181,1.5888698,1.5860828,1.5860828,1.5853174,1.5843625,1.5800645,1.5764943,1.5728837,"['43289', '50405', '12708', '5519', '817', '7561', '6919', '22912', '38141', '55142', '19999', '17186', '55153', '8406', '8865', '20279', '46236', '7192', '19914', '7191', '15202', '53051', '9908', '3100', '5106', '39717', '13545', '52322', '14190', '16328']"
4.585564,4.5398264,4.3909035,4.2649994,4.1851025,4.0337768,4.031694,4.031694,4.0293117,3.9870942,3.9727242,3.9136674,3.833242,3.7760494,3.7551157,3.7223015,3.704213,3.6967626,3.691826,3.6828341,3.66066,3.660617,3.6098902,3.6047454,3.5892925,3.569675,3.5614781,3.4930685,3.4907506,3.4762354,"['43170', '16311', '16314', '41541', '2583', '16312', '2874', '5069', '19001', '17015', '16315', '39700', '16313', '11436', '21537', '77', '16310', '14197', '14376', '20864', '36929', '48798', '17442', '49730', '18995', '11694', '18999', '25356', '50247', '43169']"
2.9372065,2.9372065,2.2733734,2.0345361,2.01888,1.9331921,1.9155985,1.9133903,1.9045092,1.9019945,1.8967562,1.8950539,1.8627514,1.8458877,1.8415598,1.8396887,1.8307105,1.8124737,1.8061242,1.8045877,1.7947316,1.7854764,1.7740685,1.7670715,1.7587742,1.7582309,1.7568352,1.75607,1.7533832,1.7520611,"['2078', '4921', '37864', '50329', '45949', '10596', '38908', '24455', '17588', '47316', '56145', '31263', '39543', '18823', '53928', '8004', '9744', '1732', '12248', '44904', '5712', '7997', '36046', '39214', '36053', '3196', '12244', '53000', '6051', '42354']"
3.577811,2.9249325,2.7248762,2.7161028,2.6194043,2.5827794,2.5596611,2.5224173,2.5145445,2.4916139,2.4703193,2.4352448,2.419587,2.418663,2.4169552,2.3967652,2.3824463,2.371782,2.3595276,2.3556685,2.3520188,2.3520188,2.34835,2.3397477,2.3319118,2.3319044,2.3277144,2.323768,2.3222406,2.3146808,"['55061', '13410', '11911', '13060', '36021', '13059', '997', '45857', '42158', '785', '56529', '47232', '38313', '37032', '45253', '25518', '10937', '6858', '2591', '44397', '4070', '5251', '46563', '28185', '44254', '1544', '53931', '41149', '27991', '39390']"
3.2952013,2.9755702,2.8909106,2.781813,2.7582245,2.726748,2.717773,2.7111478,2.7108018,2.6952102,2.6889594,2.688004,2.6848898,2.6689978,2.658205,2.644227,2.6409678,2.6397245,2.6383302,2.6230063,2.6181915,2.6054947,2.6054947,2.6033835,2.546562,2.532102,2.520574,2.5203502,2.5042439,2.494494,"['24538', '13708', '53433', '52178', '8336', '52229', '37455', '25129', '15059', '1297', '7432', '7455', '52192', '52514', '48245', '52190', '52604', '52488', '15058', '52605', '52603', '4416', '5291', '27792', '32411', '38022', '13547', '53401', '14231', '15252']"
5.2224874,5.112909,4.968652,4.817116,4.745437,4.66359,4.61476,4.6079764,4.5951447,4.582211,4.580962,4.5641704,4.551053,4.4877872,4.4327245,4.4325724,4.415669,4.3280373,4.315551,4.3025584,4.269086,4.259241,4.224273,4.174511,4.0693026,4.05884,4.0525293,4.0343385,3.9847627,3.9791572,"['47302', '46717', '49092', '45411', '35810', '47422', '45175', '49921', '50568', '46702', '45173', '16949', '26720', '45329', '2525', '39440', '47960', '37429', '47719', '22524', '45259', '28272', '45267', '10330', '1263', '10873', '47758', '51855', '4107', '51293']"
3.644083,3.5751963,3.4609506,2.681223,2.4838655,2.3597445,2.0262997,2.0230727,2.0225003,2.0206213,2.0138385,1.9866463,1.9749011,1.9674507,1.9451306,1.9369128,1.9292238,1.8504784,1.8405349,1.8297771,1.8278878,1.7928761,1.7845308,1.7593284,1.7583134,1.7575805,1.7552056,1.7432362,1.7370436,1.7364256,"['42066', '41955', '41956', '42065', '41954', '48756', '19665', '41932', '48618', '15390', '28586', '33616', '48757', '22736', '21755', '2668', '28584', '21757', '52950', '33615', '31915', '52409', '15391', '35982', '41718', '51235', '42272', '15141', '46981', '41839']"
2.5010514,2.3719392,2.353314,2.346738,2.343451,2.338332,2.336139,2.3251503,2.2983828,2.2983828,2.2224698,2.2074432,2.1905675,2.1812055,2.177256,2.175439,2.1743093,2.168703,2.147475,2.147475,2.146296,2.1408684,2.1162906,2.0990388,2.0899868,2.0881999,2.0831316,2.0801604,2.0785232,2.0681858,"['53931', '12655', '25328', '40856', '53091', '43186', '9753', '43288', '99', '4551', '39112', '23016', '5753', '39874', '14909', '34069', '15820', '36821', '3947', '5241', '18367', '53860', '44582', '15576', '18355', '13082', '53589', '15042', '37891', '10657']"
3.128666,2.8136563,2.6505475,2.5502288,2.5340953,2.520319,2.4994302,2.4703834,2.4445627,2.342981,2.3404636,2.334865,2.3136826,2.2561572,2.2052684,2.0566404,1.9045132,1.8682153,1.8298899,1.8261929,1.7289338,1.7273821,1.6841029,1.6829942,1.6777366,1.6496229,1.6424148,1.627824,1.6226417,1.6162229,"['25055', '25042', '25047', '25056', '10831', '25060', '25043', '25044', '25053', '25058', '25045', '25052', '25059', '41907', '25057', '25051', '25054', '25050', '25046', '26166', '25048', '8649', '1129', '888', '47370', '20212', '41120', '26310', '20449', '5351']"
3.3704185,3.016326,2.9953754,2.9082203,2.902941,2.900669,2.8973243,2.8791575,2.8754735,2.836031,2.8227782,2.8184085,2.8180137,2.808212,2.7877522,2.7749963,2.755453,2.7469618,2.727066,2.7246273,2.7048779,2.7037723,2.6800194,2.673726,2.669457,2.663246,2.65255,2.6376019,2.629806,2.6163926,"['45351', '35556', '33547', '31349', '7395', '34092', '48235', '41910', '50689', '19376', '19715', '16246', '18366', '39930', '35253', '27616', '41085', '42334', '17867', '30322', '14719', '10456', '13737', '8620', '23689', '48231', '32980', '14608', '48114', '1699']"
3.6165347,3.4053047,3.0408285,2.7661896,2.5388882,2.2986934,2.2700136,2.1915624,2.1587324,2.1036992,2.0792658,2.0244215,2.0178387,1.984824,1.9734663,1.9696107,1.9692802,1.9276593,1.8969342,1.8887889,1.8372365,1.8372365,1.8363512,1.8260341,1.8196162,1.8034444,1.7911265,1.7691394,1.768601,1.767488,"['28050', '28053', '28052', '50231', '21395', '21396', '21389', '34028', '28051', '52345', '21394', '13551', '26810', '48395', '41751', '3506', '49052', '50389', '7325', '45140', '1751', '4881', '29949', '13141', '49656', '34731', '55920', '22130', '44778', '54860']"
1.7066247,1.677105,1.5846862,1.5407524,1.3027616,1.2985929,1.2757919,1.2600849,1.2534968,1.2420276,1.2298104,1.2254179,1.2146794,1.1853167,1.1706172,1.164959,1.1265527,1.119907,1.0910137,1.0858792,1.0700543,1.0584202,1.0452828,1.0427394,1.0343008,1.0298653,1.0275587,1.0150185,1.0123724,1.0089064,"['38113', '29555', '38108', '34834', '38109', '27483', '49903', '8285', '32549', '24609', '26976', '6521', '19447', '22454', '41402', '41922', '32735', '23951', '48710', '36898', '9693', '28707', '29412', '13285', '29645', '44059', '6392', '12580', '28446', '51689']"
3.3494077,3.142235,3.1148875,3.1005995,3.0057213,2.936815,2.8860204,2.8129733,2.7966566,2.76163,2.7590277,2.7401922,2.7327704,2.7310412,2.7255445,2.7060916,2.6781132,2.673802,2.655587,2.6518104,2.6441498,2.627932,2.6192937,2.592126,2.5810647,2.5792925,2.5768633,2.57566,2.5683472,2.560033,"['576', '52301', '49221', '38612', '38268', '23173', '15723', '8693', '46482', '30574', '23174', '53157', '21397', '7219', '31310', '38267', '17854', '18091', '54745', '56424', '53776', '1242', '7893', '43831', '41771', '16691', '22971', '45207', '11497', '11957']"
4.7587,4.6378613,4.557585,4.5556607,4.4706793,4.4391937,4.4114137,4.390306,4.180899,4.1710386,4.104814,4.0945168,4.0801377,4.068069,4.059971,4.0352397,4.024485,3.9968536,3.982422,3.9712243,3.968456,3.9554746,3.9119914,3.9034662,3.881181,3.863153,3.8549705,3.8531325,3.850444,3.849578,"['29182', '48385', '55853', '29183', '21474', '17221', '14683', '14771', '47617', '39564', '29391', '26184', '33717', '29260', '12455', '14468', '14486', '18458', '8767', '36191', '18457', '26104', '17725', '43236', '48617', '44065', '20478', '56493', '36304', '13516']"
2.0238934,1.7346817,1.6875805,1.5062648,1.5049235,1.4807013,1.4526541,1.4211129,1.4181564,1.4107816,1.3928591,1.3924598,1.3829448,1.378391,1.3522382,1.3162894,1.3043388,1.3011794,1.2952971,1.2949439,1.2935606,1.2853656,1.2663794,1.2602125,1.2520812,1.2519292,1.2443022,1.2406703,1.2359008,1.2359008,"['51714', '1501', '51982', '34622', '17558', '10323', '17734', '15192', '5638', '5488', '9891', '8604', '17162', '49189', '17726', '17763', '25164', '17759', '44096', '49640', '5704', '52695', '11743', '28353', '1334', '52603', '50604', '51974', '951', '4729']"
4.1262197,3.900762,3.8970919,3.8650887,3.7520316,3.582731,3.5450108,3.5441434,3.5200434,3.5074842,3.5012467,3.4969506,3.4795623,3.478273,3.478273,3.4754107,3.4706004,3.4683585,3.4327009,3.4213088,3.4159994,3.3966496,3.373922,3.3673246,3.3659906,3.342036,3.3293045,3.3003452,3.3003452,3.2975118,"['53456', '13772', '53458', '13721', '16295', '49458', '52560', '55486', '21619', '45581', '30054', '3456', '3796', '4090', '5253', '39390', '20439', '755', '44690', '29791', '35461', '42895', '30010', '21567', '53846', '10662', '13392', '3160', '5115', '9708']"
5.526842,5.3626537,5.2140546,4.5550284,4.4935718,4.371761,4.292605,4.29228,4.2399006,4.219659,4.1734643,4.16491,4.1309075,4.122875,4.1150265,4.0587473,3.966482,3.9547114,3.9414887,3.9236224,3.9124913,3.9042966,3.875481,3.874119,3.8718042,3.8575754,3.844432,3.8349206,3.7998624,3.7598128,"['56054', '20327', '20330', '56057', '56053', '56058', '28834', '56049', '3241', '54832', '20631', '20331', '56056', '56060', '45596', '35120', '20346', '56062', '56050', '56052', '36758', '56059', '18150', '13506', '42987', '44773', '8259', '53550', '16493', '49163']"
3.9532707,3.7429576,3.6544826,3.6060247,3.307837,3.245558,3.1470973,3.1198347,3.1168919,3.0729272,3.0690513,3.057619,3.0409887,3.0234015,2.9636142,2.9278083,2.900948,2.8899233,2.8854203,2.869561,2.8659334,2.8495634,2.8436944,2.842709,2.8311515,2.8301463,2.811008,2.8005757,2.7922678,2.7799282,"['50980', '19916', '28810', '40986', '38627', '21156', '15761', '52138', '26749', '8888', '21645', '48821', '45795', '50876', '8887', '32810', '14219', '42584', '15102', '22451', '31749', '14993', '49970', '11148', '38240', '14254', '12076', '34148', '18149', '2317']"
2.7475502,2.439639,2.4005911,2.2459543,2.2150297,2.2066007,2.1967716,2.081916,2.068231,2.0087028,2.0084944,1.9833667,1.9810969,1.9801252,1.9698845,1.9374247,1.9322722,1.9110807,1.9097625,1.9067984,1.9047883,1.8878907,1.8844248,1.8766044,1.8650297,1.854823,1.8496683,1.8449414,1.8274643,1.818291,"['16596', '16588', '16591', '50658', '28275', '42914', '44720', '16592', '22464', '26502', '21182', '36372', '15735', '16589', '9879', '11900', '16594', '50398', '23174', '52333', '28198', '16593', '278', '23173', '15320', '16595', '54029', '51652', '2084', '51650']"
4.3721604,2.9850469,2.9850469,2.9600503,2.9483824,2.8906152,2.8884068,2.8850656,2.880743,2.8459418,2.8437023,2.8296576,2.7622716,2.756257,2.7247458,2.702602,2.6875608,2.6869001,2.6823967,2.6711764,2.6504972,2.6504972,2.647953,2.6438215,2.602408,2.5824237,2.5791125,2.5760646,2.5760646,2.5635095,"['34042', '3923', '5235', '3156', '20842', '3920', '49868', '33629', '26984', '26985', '5233', '33613', '8673', '53771', '27162', '27112', '44394', '34017', '27657', '894', '3157', '5113', '45140', '41605', '26385', '42250', '20635', '3919', '5232', '20286']"
7.7395725,3.0145152,2.993609,2.8859267,2.8033311,2.7963557,2.7926085,2.6969407,2.6345685,2.6332202,2.629777,2.6288571,2.6227372,2.6200995,2.6122692,2.5772312,2.5651157,2.5533388,2.5395393,2.5295687,2.5293686,2.529035,2.5233524,2.5095613,2.4875538,2.4822407,2.4817398,2.4393482,2.4389493,2.4369326,"['46646', '14199', '20220', '18484', '50890', '15118', '159', '21707', '16308', '53886', '22848', '52650', '10877', '17955', '22063', '11622', '38349', '8222', '13906', '25948', '49676', '40727', '6182', '2413', '2399', '56317', '46525', '20812', '29073', '51424']"
5.2304864,4.129234,3.8075097,3.8016627,3.7763033,3.4782112,3.4377782,3.4223173,3.275237,3.2528381,3.1978788,3.1959639,3.1718738,3.1222205,3.1222205,3.0379195,3.022574,3.0127952,2.991794,2.9646838,2.9410622,2.924175,2.9210384,2.8872235,2.8653123,2.8311653,2.7938333,2.769387,2.7627425,2.7419472,"['9161', '21655', '35863', '13005', '9481', '13006', '31474', '9159', '193', '13007', '35141', '46277', '9160', '2891', '5074', '20986', '10671', '39527', '9152', '13260', '9153', '34175', '53311', '15899', '31247', '21512', '28408', '11491', '21639', '19630']"
3.1751657,3.0293326,2.684207,2.0946174,2.0803862,1.8690236,1.7515168,1.7353272,1.7089344,1.6960193,1.6666938,1.6643753,1.6569241,1.6286931,1.6041455,1.5779282,1.5680213,1.5672407,1.5593958,1.532294,1.5234615,1.5155729,1.476371,1.4735813,1.4716086,1.4575472,1.4418489,1.4391911,1.4331672,1.4282722,"['55492', '55491', '55490', '55487', '35705', '36715', '38780', '2560', '55488', '2176', '51328', '55489', '17391', '30645', '32897', '10850', '39181', '53711', '2582', '37463', '14085', '6293', '30629', '10309', '15587', '2452', '48388', '7779', '53853', '30721']"
5.8321133,3.206172,2.9158888,2.8365984,2.8146276,2.800285,2.7309308,2.722518,2.6976395,2.6958961,2.6606407,2.6561325,2.6528153,2.6503603,2.6399844,2.6398253,2.6271274,2.62645,2.6232362,2.6071935,2.6055658,2.6053042,2.582477,2.5649595,2.5501106,2.5492136,2.5381088,2.537864,2.50291,2.4886832,"['32019', '33916', '36348', '37320', '34858', '7015', '21616', '28866', '27140', '27297', '32645', '22476', '17869', '9861', '16293', '3897', '42231', '22435', '43442', '30892', '6174', '48066', '38434', '16619', '17381', '30741', '6172', '20125', '42318', '26274']"
2.3972533,2.3372884,2.3290918,2.3064246,2.1844747,2.115179,2.0027099,1.9358017,1.9020915,1.8940144,1.869709,1.8634124,1.8619057,1.8545066,1.8459667,1.8420737,1.8406351,1.8141508,1.7929595,1.7770616,1.7686718,1.76157,1.7160262,1.7010592,1.6903408,1.6738867,1.6589047,1.657459,1.6542957,1.6481385,"['14277', '10335', '33405', '33559', '29767', '6576', '1015', '38188', '49849', '21796', '11270', '51793', '33853', '48857', '30029', '49595', '32286', '46035', '49376', '53293', '50913', '37007', '54690', '43832', '51794', '35851', '49594', '41391', '7737', '14800']"
4.029423,2.906467,2.7754927,2.530579,2.515562,2.5123043,2.511719,2.4473596,2.4333422,2.4125967,2.3859727,2.3849633,2.3773944,2.3661957,2.3592997,2.3554034,2.3440986,2.3415275,2.335927,2.3341143,2.2916527,2.2829785,2.2821403,2.2753549,2.2720764,2.2720764,2.2575212,2.2524688,2.2376282,2.2282345,"['29729', '14906', '55909', '8538', '32672', '25858', '29466', '33652', '39699', '40730', '33041', '37232', '41190', '18621', '851', '2030', '43989', '29728', '26945', '15894', '25866', '46201', '50439', '22936', '430', '4621', '14900', '50408', '23537', '42715']"
5.41716,3.8188958,3.6987185,3.5269268,3.4905226,3.4592977,3.4592977,3.3384871,3.3310544,3.3042865,3.259479,3.1643333,3.1422608,3.1303368,3.1227918,3.1192706,3.1037872,3.0379593,3.01631,3.0150185,3.0099397,2.979502,2.9400494,2.939908,2.9028847,2.8868847,2.884874,2.8697155,2.8560784,2.8556244,"['13558', '19404', '44923', '32706', '41889', '1585', '4857', '14020', '37866', '56227', '31912', '52023', '41890', '45065', '37865', '26301', '37980', '32704', '33114', '1586', '54277', '29992', '23710', '47648', '37833', '13168', '52854', '45726', '45094', '13159']"
3.300356,2.3407762,2.1942492,2.158557,2.1281154,2.1241288,2.092768,2.0432708,2.002926,1.954893,1.9278642,1.9207822,1.9167165,1.9079089,1.9016542,1.8981026,1.8881347,1.874062,1.8267393,1.8222668,1.8173486,1.8117353,1.8098392,1.7893918,1.7688687,1.755222,1.7550464,1.7537061,1.7447022,1.7441591,"['7716', '29548', '30276', '49875', '32148', '41488', '40856', '54377', '5462', '39662', '32377', '29549', '40619', '129', '47887', '6384', '45378', '40129', '53969', '53931', '53292', '26543', '8473', '50333', '40876', '34012', '20481', '45166', '9134', '40676']"
